Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model
1066222,15Q1User 63,70202,1,19/06/2015,18:55,19/06/2015,23:01,6.23,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1068326,15Q1User 64,70200,1,21/06/2015,15:16,21/06/2015,18:31,11.46,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1070542,15Q1User 628,70206,2,23/06/2015,08:54,23/06/2015,16:49,10.68,Elland Road Park and Ride,APT 7kW Dual Outlet
1071041,15Q1User 38,70208,1,23/06/2015,14:13,23/06/2015,14:50,2.01,Elland Road Park and Ride,APT 7kW Dual Outlet
1071991,15Q1User 62,70206,1,24/06/2015,08:20,24/06/2015,08:46,1.6,Elland Road Park and Ride,APT 7kW Dual Outlet
1072046,15Q1User 628,70206,2,24/06/2015,08:47,24/06/2015,16:26,2.92,Elland Road Park and Ride,APT 7kW Dual Outlet
1074604,15Q1User 3,70206,2,25/06/2015,19:29,25/06/2015,19:53,0.8,Elland Road Park and Ride,APT 7kW Dual Outlet
1075152,15Q1User 628,70206,2,26/06/2015,08:52,26/06/2015,16:52,10.01,Elland Road Park and Ride,APT 7kW Dual Outlet
1075197,15Q1User 69,70204,2,26/06/2015,09:54,26/06/2015,15:43,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1075273,15Q1User 52,70203,1,26/06/2015,11:42,26/06/2015,13:56,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1078855,15Q1User 38,70206,1,29/06/2015,09:13,29/06/2015,09:16,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1078859,15Q1User 38,70206,2,29/06/2015,09:16,29/06/2015,09:19,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1078864,15Q1User 38,70206,1,29/06/2015,09:20,29/06/2015,12:12,10.53,Elland Road Park and Ride,APT 7kW Dual Outlet
1080286,15Q1User 628,70206,2,30/06/2015,08:44,30/06/2015,16:21,7.16,Elland Road Park and Ride,APT 7kW Dual Outlet
1080405,15Q1User 38,70208,1,30/06/2015,09:34,30/06/2015,15:55,10.01,Elland Road Park and Ride,APT 7kW Dual Outlet
