Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model
10362527,User 406,70204,2,04/09/2020,06:35,04/09/2020,15:50,5.89,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10362601,User 546,70200,2,04/09/2020,07:14,04/09/2020,14:59,3.34,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10364451,User 624,70203,2,04/09/2020,14:38,04/09/2020,17:55,5.23,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10364690,User 1121,70202,2,04/09/2020,15:35,04/09/2020,16:56,5.15,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10365252,User 388,70202,1,04/09/2020,17:56,04/09/2020,17:58,0.06,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10365261,User 612,70204,1,04/09/2020,17:59,05/09/2020,18:14,8.76,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10365272,User 623,70203,2,04/09/2020,18:02,05/09/2020,08:55,4.57,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10365289,User 621,70202,2,04/09/2020,18:04,05/09/2020,08:58,4.86,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10365719,User 615,51467,1,04/09/2020,21:41,05/09/2020,08:11,19.73,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10365720,User 618,70201,2,04/09/2020,21:42,05/09/2020,08:05,11.33,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10367684,User 623,70200,2,05/09/2020,15:37,07/09/2020,08:02,6.72,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10368201,User 624,70202,2,05/09/2020,18:21,07/09/2020,18:18,5.43,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10368208,User 618,70202,1,05/09/2020,18:23,06/09/2020,09:55,5.79,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10368220,User 623,51468,2,05/09/2020,18:26,08/09/2020,18:24,13.3,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10368229,User 620,70201,1,05/09/2020,18:29,07/09/2020,18:24,7.62,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10368678,User 615,70203,2,05/09/2020,21:59,06/09/2020,09:55,22.48,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10369006,User 1115,51467,1,06/09/2020,07:47,06/09/2020,16:14,12.32,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10369528,User 149,70204,2,06/09/2020,11:18,07/09/2020,06:32,0.42,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10370656,User 615,70203,2,06/09/2020,16:23,07/09/2020,18:06,7.62,Woodhouse Lane Car Park,APT 7kW Dual Outlet
